8.804542,0.000001,96000
8.706731,0.000001,96000
8.699335,0.000001,96000
8.747981,0.000001,96000
8.814647,0.000001,96000
8.694491,0.000001,96000
8.809959,0.000001,96000
8.783970,0.000001,96000
8.823032,0.000001,96000
8.774178,0.000001,96000
8.708450,0.000001,96000
8.742668,0.000001,96000
8.799595,0.000001,96000
8.790741,0.000001,96000
8.799647,0.000001,96000
8.752825,0.000001,96000
8.777667,0.000001,96000
8.821573,0.000001,96000
8.810011,0.000001,96000
8.707564,0.000001,96000
8.743814,0.000001,96000
8.748918,0.000001,96000
8.622252,0.000001,96000
8.809491,0.000001,96000
8.650377,0.000001,96000
8.790220,0.000001,96000
8.709179,0.000001,96000
8.804387,0.000001,96000
8.765897,0.000001,96000
8.829126,0.000001,96000
8.819907,0.000001,96000
8.835740,0.000001,96000
8.785793,0.000001,96000
8.814907,0.000001,96000
8.786991,0.000001,96000
8.784022,0.000001,96000
8.753502,0.000001,96000
8.770637,0.000001,96000
8.721053,0.000001,96000
8.816209,0.000001,96000
8.788761,0.000001,96000
8.722147,0.000001,96000
8.741678,0.000001,96000
8.760585,0.000001,96000
8.789074,0.000001,96000
8.789647,0.000001,96000
8.753761,0.000001,96000
8.805272,0.000001,96000
8.739699,0.000001,96000
8.698554,0.000001,96000
8.807199,0.000001,96000
8.739647,0.000001,96000
8.656523,0.000001,96000
8.779907,0.000001,96000
8.763032,0.000001,96000
8.708606,0.000001,96000
8.737980,0.000001,96000
8.822980,0.000001,96000
8.768866,0.000001,96000
8.752460,0.000001,96000
