7.617341,0.000001,0
3.324062,0.000001,0
3.391665,0.000001,0
3.408905,0.000001,0
3.292134,0.000001,0
3.472342,0.000001,0
3.239061,0.000001,0
3.271509,0.000001,0
3.248384,0.000001,0
3.251197,0.000001,0
3.257291,0.000001,0
3.439946,0.000001,0
3.389478,0.000001,0
3.254114,0.000001,0
3.374530,0.000001,0
3.276873,0.000001,0
3.915103,0.000001,0
3.271822,0.000001,0
3.353071,0.000001,0
3.298384,0.000001,0
3.369270,0.000001,0
3.260884,0.000001,0
3.395103,0.000001,0
3.258696,0.000001,0
3.599478,0.000001,0
3.474478,0.000001,0
4.131300,0.000001,0
3.274582,0.000001,0
3.297812,0.000001,0
3.259165,0.000001,0
3.275363,0.000001,0
3.244998,0.000001,0
3.283541,0.000001,0
3.271770,0.000001,0
3.263696,0.000001,0
3.409634,0.000001,0
3.261040,0.000001,0
3.253020,0.000001,0
3.290364,0.000001,0
3.373436,0.000001,0
3.241249,0.000001,0
3.392967,0.000001,0
3.255103,0.000001,0
3.250988,0.000001,0
3.577082,0.000001,0
3.474946,0.000001,0
3.584061,0.000001,0
3.409687,0.000001,0
3.463904,0.000001,0
3.261040,0.000001,0
3.362603,0.000001,0
3.245936,0.000001,0
3.300260,0.000001,0
7.850049,0.000001,0
3.265207,0.000001,0
3.372915,0.000001,0
3.668540,0.000001,0
3.255520,0.000001,0
3.394739,0.000001,0
3.376926,0.000001,0
3.309426,0.000001,0
3.261040,0.000001,0
3.367915,0.000001,0
3.263749,0.000001,0
7.208695,0.000001,0
7.203955,0.000001,0
7.127601,0.000001,0
7.778381,0.000001,0
7.231715,0.000001,0
7.192288,0.000001,0
3.231353,0.000001,0
3.271613,0.000001,0
3.393957,0.000001,0
3.358019,0.000001,0
3.304217,0.000001,0
3.273227,0.000001,0
3.373592,0.000001,0
3.251196,0.000001,0
3.394113,0.000001,0
3.604530,0.000001,0
3.258957,0.000001,0
5.528591,0.000001,0
3.389478,0.000001,0
3.351404,0.000001,0
3.252238,0.000001,0
3.398436,0.000001,0
3.281561,0.000001,0
7.217288,0.000001,0
7.519371,0.000001,0
7.358173,0.000001,0
7.211820,0.000001,0
7.179736,0.000001,0
7.395361,0.000001,0
3.284009,0.000001,0
3.257602,0.000001,0
3.412551,0.000001,0
3.252915,0.000001,0
3.367550,0.000001,0
3.290832,0.000001,0
3.271925,0.000001,0
3.274998,0.000001,0
3.587238,0.000001,0
3.359425,0.000001,0
3.277290,0.000001,0
3.460467,0.000001,0
3.255415,0.000001,0
3.256456,0.000001,0
3.437863,0.000001,0
3.271456,0.000001,0
3.287238,0.000001,0
3.394634,0.000001,0
3.382290,0.000001,0
7.108225,0.000001,0
7.125830,0.000001,0
7.211142,0.000001,0
7.646558,0.000001,0
7.635882,0.000001,0
7.140881,0.000001,0
8.799683,0.000001,0
3.342290,0.000001,0
3.530311,0.000001,0
3.272915,0.000001,0
3.252342,0.000001,0
3.379999,0.000001,0
3.241717,0.000001,0
3.349477,0.000001,0
3.339008,0.000001,0
3.250310,0.000001,0
3.392133,0.000001,0
3.469008,0.000001,0
3.283488,0.000001,0
3.378019,0.000001,0
3.385727,0.000001,0
3.363175,0.000001,0
3.243384,0.000001,0
3.402967,0.000001,0
3.281352,0.000001,0
3.230363,0.000001,0
7.195777,0.000001,0
7.215360,0.000001,0
7.216558,0.000001,0
7.217652,0.000001,0
7.312756,0.000001,0
7.656037,0.000001,0
3.246039,0.000001,0
3.284842,0.000001,0
7.292652,0.000001,0
3.332863,0.000001,0
3.295518,0.000001,0
3.294842,0.000001,0
3.248956,0.000001,0
3.379998,0.000001,0
3.601925,0.000001,0
3.233592,0.000001,0
3.283592,0.000001,0
3.470206,0.000001,0
3.453435,0.000001,0
3.377706,0.000001,0
3.303852,0.000001,0
3.298852,0.000001,0
3.376300,0.000001,0
3.546716,0.000001,0
3.245050,0.000001,0
7.621453,0.000001,0
3.334425,0.000001,0
3.252342,0.000001,0
3.302706,0.000001,0
3.263331,0.000001,0
3.287342,0.000001,0
3.417290,0.000001,0
3.259425,0.000001,0
3.275883,0.000001,0
3.253487,0.000001,0
3.319164,0.000001,0
3.230623,0.000001,0
3.282342,0.000001,0
3.302602,0.000001,0
3.235050,0.000001,0
3.290571,0.000001,0
3.260467,0.000001,0
4.184893,0.000001,0
3.382445,0.000001,0
3.306352,0.000001,0
3.345884,0.000001,0
3.292811,0.000001,0
3.272498,0.000001,0
3.264894,0.000001,0
3.367758,0.000001,0
3.278957,0.000001,0
3.301769,0.000001,0
3.283747,0.000001,0
3.287133,0.000001,0
3.317915,0.000001,0
3.242237,0.000001,0
3.379008,0.000001,0
3.454008,0.000001,0
3.270310,0.000001,0
3.341404,0.000001,0
3.248227,0.000001,0
3.381561,0.000001,0
