2,6.358569,0.000001,0
2,2.728717,0.000001,0
2,3.172774,0.000001,0
2,2.863091,0.000001,0
2,3.227773,0.000001,0
2,2.777987,0.000001,0
2,3.251054,0.000001,0
2,2.584969,0.000001,0
2,5.904356,0.000001,0
2,6.741325,0.000001,0
2,6.186488,0.000001,0
2,6.225237,0.000001,0
2,6.662472,0.000001,0
2,6.635962,0.000001,0
2,2.852049,0.000001,0
2,2.848768,0.000001,0
2,6.557421,0.000001,0
2,6.042844,0.000001,0
2,6.710596,0.000001,0
2,6.648670,0.000001,0
2,6.537109,0.000001,0
2,6.744815,0.000001,0
2,2.770331,0.000001,0
2,2.769862,0.000001,0
2,6.408881,0.000001,0
2,5.971127,0.000001,0
2,6.274560,0.000001,0
2,6.447267,0.000001,0
2,6.463464,0.000001,0
2,6.639556,0.000001,0
2,3.126734,0.000001,0
2,2.921632,0.000001,0
2,2.721999,0.000001,0
2,6.512370,0.000001,0
2,6.715284,0.000001,0
2,6.648566,0.000001,0
2,6.659765,0.000001,0
2,6.485235,0.000001,0
2,6.622369,0.000001,0
2,2.743248,0.000001,0
2,3.103348,0.000001,0
2,6.613827,0.000001,0
2,6.669035,0.000001,0
2,6.673566,0.000001,0
2,5.860504,0.000001,0
2,6.778878,0.000001,0
2,6.729243,0.000001,0
2,3.261836,0.000001,0
2,6.644348,0.000001,0
2,6.647473,0.000001,0
2,6.273988,0.000001,0
2,6.160552,0.000001,0
2,6.287321,0.000001,0
2,6.629401,0.000001,0
2,2.618042,0.000001,0
2,3.206472,0.000001,0
2,3.078349,0.000001,0
2,6.457319,0.000001,0
2,6.506278,0.000001,0
2,5.975972,0.000001,0
2,6.518465,0.000001,0
2,6.453517,0.000001,0
2,6.459351,0.000001,0
2,2.820123,0.000001,0
2,2.626324,0.000001,0
2,3.121734,0.000001,0
2,2.451065,0.000001,0
2,5.930346,0.000001,0
2,6.492268,0.000001,0
2,6.613620,0.000001,0
2,6.563257,0.000001,0
2,6.637110,0.000001,0
2,6.664713,0.000001,0
2,2.408721,0.000001,0
2,2.779759,0.000001,0
2,2.551480,0.000001,0
2,5.989096,0.000001,0
2,6.023419,0.000001,0
2,6.657213,0.000001,0
2,6.172167,0.000001,0
2,6.025659,0.000001,0
2,6.599610,0.000001,0
2,2.809238,0.000001,0
2,2.951007,0.000001,0
2,3.316889,0.000001,0
2,2.939654,0.000001,0
2,2.829967,0.000001,0
2,3.221316,0.000001,0
2,6.713359,0.000001,0
2,6.685235,0.000001,0
2,6.011701,0.000001,0
2,5.974618,0.000001,0
2,5.806963,0.000001,0
2,6.151282,0.000001,0
2,2.799655,0.000001,0
2,3.130120,0.000001,0
2,2.585543,0.000001,0
2,6.562424,0.000001,0
2,6.046388,0.000001,0
2,6.348937,0.000001,0
2,6.135241,0.000001,0
2,6.997262,0.000001,0
2,6.457686,0.000001,0
2,2.571429,0.000001,0
2,3.379649,0.000001,0
2,2.884966,0.000001,0
2,6.518883,0.000001,0
2,6.175293,0.000001,0
2,6.373155,0.000001,0
2,6.079044,0.000001,0
2,6.640965,0.000001,0
2,6.574352,0.000001,0
2,2.804916,0.000001,0
2,6.468571,0.000001,0
2,6.034931,0.000001,0
2,6.657528,0.000001,0
2,6.622632,0.000001,0
2,6.563623,0.000001,0
2,6.863098,0.000001,0
2,2.902258,0.000001,0
2,2.988664,0.000001,0
2,2.722052,0.000001,0
2,2.639969,0.000001,0
2,6.053837,0.000001,0
2,6.530654,0.000001,0
2,5.947744,0.000001,0
2,6.529040,0.000001,0
2,6.600967,0.000001,0
2,6.222949,0.000001,0
2,2.762937,0.000001,0
2,2.873821,0.000001,0
2,2.451847,0.000001,0
2,2.983560,0.000001,0
2,6.626278,0.000001,0
2,6.118264,0.000001,0
2,6.379197,0.000001,0
2,6.484718,0.000001,0
2,6.599873,0.000001,0
2,6.557738,0.000001,0
2,2.748511,0.000001,0
2,3.122933,0.000001,0
2,3.105225,0.000001,0
2,2.632574,0.000001,0
2,6.673049,0.000001,0
2,6.612268,0.000001,0
2,6.443208,0.000001,0
2,6.655653,0.000001,0
2,6.395760,0.000001,0
2,6.020139,0.000001,0
2,2.801635,0.000001,0
2,5.635352,0.000001,0
2,6.653831,0.000001,0
2,6.178055,0.000001,0
2,6.097899,0.000001,0
2,5.966547,0.000001,0
2,6.455656,0.000001,0
2,2.925904,0.000001,0
2,3.375118,0.000001,0
2,6.641019,0.000001,0
2,6.460864,0.000001,0
2,5.797226,0.000001,0
2,6.467948,0.000001,0
2,6.536333,0.000001,0
2,5.837382,0.000001,0
2,3.198870,0.000001,0
2,2.497940,0.000001,0
2,3.132048,0.000001,0
2,2.548930,0.000001,0
2,6.517374,0.000001,0
2,6.002120,0.000001,0
2,6.675498,0.000001,0
2,5.631759,0.000001,0
2,6.600916,0.000001,0
2,6.035974,0.000001,0
2,2.501014,0.000001,0
2,3.256630,0.000001,0
2,2.505753,0.000001,0
2,5.970454,0.000001,0
2,6.667112,0.000001,0
2,5.851549,0.000001,0
2,6.765653,0.000001,0
2,6.100713,0.000001,0
2,5.959777,0.000001,0
2,2.741636,0.000001,0
2,3.340327,0.000001,0
2,2.836479,0.000001,0
2,3.256318,0.000001,0
2,2.972102,0.000001,0
2,5.890090,0.000001,0
2,6.797216,0.000001,0
2,5.939048,0.000001,0
2,6.850809,0.000001,0
2,5.856133,0.000001,0
