4.169857,0.000001,0
4.179336,0.000001,0
4.225066,0.000001,0
4.442934,0.000001,0
4.183086,0.000001,0
4.083657,0.000001,0
4.047719,0.000001,0
4.170638,0.000001,0
4.205534,0.000001,0
4.209648,0.000001,0
4.080688,0.000001,0
4.054906,0.000001,0
4.084802,0.000001,0
4.103708,0.000001,0
4.120583,0.000001,0
4.068394,0.000001,0
4.162354,0.000001,0
4.167928,0.000001,0
4.162979,0.000001,0
4.209490,0.000001,0
4.229334,0.000001,0
4.145531,0.000001,0
4.185375,0.000001,0
4.215115,0.000001,0
4.194854,0.000001,0
4.241313,0.000001,0
4.206729,0.000001,0
4.095061,0.000001,0
4.032924,0.000001,0
4.276886,0.000001,0
4.120425,0.000001,0
4.129019,0.000001,0
4.138185,0.000001,0
4.085685,0.000001,0
4.076152,0.000001,0
4.075944,0.000001,0
4.095737,0.000001,0
4.077819,0.000001,0
4.099174,0.000001,0
4.057454,0.000001,0
4.210113,0.000001,0
4.210321,0.000001,0
4.252821,0.000001,0
4.081672,0.000001,0
4.047401,0.000001,0
4.107350,0.000001,0
4.090578,0.000001,0
4.071672,0.000001,0
4.095943,0.000001,0
4.099328,0.000001,0
4.092037,0.000001,0
4.111776,0.000001,0
4.070942,0.000001,0
4.111203,0.000001,0
4.131412,0.000001,0
4.250996,0.000001,0
4.383550,0.000001,0
4.337300,0.000001,0
4.400269,0.000001,0
4.353445,0.000001,0
4.246650,0.000001,0
4.208004,0.000001,0
4.071078,0.000001,0
4.144984,0.000001,0
4.196858,0.000001,0
4.547898,0.000001,0
4.202639,0.000001,0
4.107067,0.000001,0
4.104775,0.000001,0
4.243160,0.000001,0
4.124150,0.000001,0
4.228890,0.000001,0
4.099359,0.000001,0
4.186650,0.000001,0
4.093056,0.000001,0
4.210660,0.000001,0
4.150765,0.000001,0
4.225035,0.000001,0
4.111650,0.000001,0
4.091494,0.000001,0
4.125087,0.000001,0
4.073317,0.000001,0
4.075035,0.000001,0
4.149150,0.000001,0
4.127796,0.000001,0
4.044254,0.000001,0
4.086859,0.000001,0
4.388524,0.000001,0
4.170400,0.000001,0
4.082067,0.000001,0
4.474304,0.000001,0
4.033265,0.000001,0
4.096390,0.000001,0
4.414930,0.000001,0
4.043056,0.000001,0
4.186129,0.000001,0
4.237170,0.000001,0
4.050608,0.000001,0
4.173264,0.000001,0
4.065035,0.000001,0
4.095504,0.000001,0
4.093109,0.000001,0
4.035660,0.000001,0
4.182796,0.000001,0
4.174619,0.000001,0
4.164567,0.000001,0
4.196442,0.000001,0
4.203524,0.000001,0
4.100609,0.000001,0
4.658262,0.000001,0
4.054567,0.000001,0
4.294253,0.000001,0
4.228472,0.000001,0
4.086858,0.000001,0
4.057900,0.000001,0
4.068160,0.000001,0
4.253473,0.000001,0
8.742934,0.000001,0
4.205400,0.000001,0
4.192535,0.000001,0
